dl_datetime,drug,drug_link
2020-09-18T04:24:24Z,adenovirus/cytomegalovirus/Epstein-Barr virus-specific allogeneic cytotoxic T lymphocytes,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/727131
2020-09-18T04:24:24Z,AdGMCAIX-transduced autologous dendritic cells,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/adgmcaix-transduced-autologous-dendritic-cells
2020-09-18T04:24:24Z,ADH-1,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/adh-1
2020-09-18T04:24:24Z,adipose-derived expanded mesenchymal stem cells SCM-010,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/798284
2020-09-18T04:24:24Z,adipose-derived regenerative cells,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/adipose-derived-regenerative-cells
2020-09-18T04:24:24Z,adipose-derived stromal vascular fraction cells,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/adipose-derived-stromal-vascular-fraction-cells
2020-09-18T04:24:24Z,ado trastuzumab emtansine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/ado-trastuzumab-emtansine
2020-09-18T04:24:24Z,adozelesin,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/adozelesin
2020-09-18T04:24:24Z,adrenocorticotropic hormone,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/adrenocorticotropic-hormone
2020-09-18T04:24:24Z,AdRTVP-1-transduced prostate cancer cell-based vaccine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/adrtvp-1-transduced-prostate-cancer-cell-based-vaccine
2020-09-18T04:24:24Z,ADVEXIN,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/ad5cmv-p53-gene
2020-09-18T04:24:24Z,AE37 peptide/GM-CSF vaccine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/ae37-peptide-gm-csf-vaccine
2020-09-18T04:24:24Z,AEE788,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/aee788
2020-09-18T04:24:24Z,AEG35156,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/aeg35156
2020-09-18T04:24:24Z,Aeroseb-HC,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/therapeutic-hydrocortisone
2020-09-18T04:24:24Z,aerosol gemcitabine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/793934
2020-09-18T04:24:24Z,aerosol sargramostim,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/aerosol-sargramostim
2020-09-18T04:24:24Z,aerosolized aldesleukin,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/aerosolized-aldesleukin
2020-09-18T04:24:24Z,aerosolized liposomal rubitecan,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/aerosolized-liposomal-rubitecan
2020-09-18T04:24:24Z,Aerrane,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/isoflurane
2020-09-18T04:24:24Z,Aezea®,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/cenersen
2020-09-18T04:24:24Z,afamelanotide,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/afamelanotide
2020-09-18T04:24:24Z,afatinib dimaleate,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/afatinib-dimaleate
2020-09-18T04:24:24Z,Affinitac,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/isis-3521
2020-09-18T04:24:24Z,Affinitak,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/isis-3521
2020-09-18T04:24:24Z,afimoxifene,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/afimoxifene
2020-09-18T04:24:24Z,Afinitor,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/everolimus
2020-09-18T04:24:24Z,Afinitor Disperz,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/everolimus
2020-09-18T04:24:24Z,Afinitor Disperz,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/everolimus-tablets-for-oral-suspension
2020-09-18T04:24:24Z,Aflodac,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/sulindac
2020-09-18T04:24:24Z,AFP gene hepatocellular carcinoma vaccine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/afp-gene-hepatocellular-carcinoma-vaccine
2020-09-18T04:24:24Z,AFP464,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/afp464
2020-09-18T04:24:24Z,afuresertib,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/afuresertib
2020-09-18T04:24:24Z,AG-024322,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/ag-024322
2020-09-18T04:24:24Z,Agaricus blazei Murill extract,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/agaricus-blazei-murill-extract
2020-09-18T04:24:24Z,agatolimod sodium,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/agatolimod-sodium
2020-09-18T04:24:24Z,agerafenib,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/792523
2020-09-18T04:24:24Z,aglatimagene besadenovec,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/aglatimagene-besadenovec
2020-09-18T04:24:24Z,agonistic anti-CD40 monoclonal antibody ADC-1013,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/agonistic-anti-cd40-monoclonal-antibody-adc-1013
2020-09-18T04:24:24Z,agonistic anti-OX40 monoclonal antibody INCAGN01949,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/785256
2020-09-18T04:24:24Z,agonistic anti-OX40 monoclonal antibody MEDI6383,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/agonistic-anti-ox40-monoclonal-antibody-medi6383
2020-09-18T04:24:24Z,agonistic anti-OX40 monoclonal antibody MEDI6469,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/agonistic-anti-ox40-monoclonal-antibody-medi6469
2020-09-18T04:24:24Z,Agriflu,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/trivalent-influenza-vaccine
2020-09-18T04:24:24Z,Agrylin,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/anagrelide-hydrochloride
2020-09-18T04:24:24Z,AIM2(-1)/HT001(-1)/TAF1B(-1) frameshift peptide vaccine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/aim2-1-ht001-1-taf1b-1-frameshift-peptide-vaccine
2020-09-18T04:24:24Z,AK 3012,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/ak-3012
2020-09-18T04:24:24Z,Aknoten,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/tretinoin
2020-09-18T04:24:24Z,AKR1C3-activated prodrug OBI-3424,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/795700
2020-09-18T04:24:24Z,AKT 1/2 inhibitor BAY1125976,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/akt-1-2-inhibitor-bay1125976
2020-09-18T04:24:24Z,Akt antisense oligonucleotide RX-0201,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/akt-antisense-oligonucleotide-rx-0201
2020-09-18T04:24:24Z,AKT inhibitor ARQ 092,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/akt-inhibitor-arq-092
2020-09-18T04:24:24Z,Akt inhibitor GSK2141795,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/akt-inhibitor-gsk2141795
2020-09-18T04:24:24Z,Akt inhibitor LY2780301,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/akt-inhibitor-ly2780301
2020-09-18T04:24:24Z,Akt inhibitor MK2206,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/akt-inhibitor-mk2206
2020-09-18T04:24:24Z,Akt inhibitor SR13668,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/akt-inhibitor-sr13668
2020-09-18T04:24:24Z,Akt/ERK inhibitor ONC201,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/akt-erk-inhibitor-onc201
2020-09-18T04:24:24Z,Akten,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lidocaine-hydrochloride-ophthalmic-gel
2020-09-18T04:24:24Z,Akti-1/2 inhibitor treated tumor infiltrating lymphocytes,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/akti-1-2-inhibitor-treated-tumor-infiltrating-lymphocytes
2020-09-18T04:24:24Z,Akynzeo,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/netupitant-and-palonosetron-hydrochloride
2020-09-18T04:24:24Z,Alantel,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/799796
2020-09-18T04:24:24Z,albendazole,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/798650
2020-09-18T04:24:24Z,Albenza,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/798650
2020-09-18T04:24:24Z,albumin-binding cisplatin prodrug BTP-114,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/albumin-binding-cisplatin-prodrug-btp-114
2020-09-18T04:24:24Z,albuterol sulfate,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/albuterol-sulfate
2020-09-18T04:24:24Z,alcohol,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/alcohol
2020-09-18T04:24:24Z,Aldactone,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/spironolactone
2020-09-18T04:24:24Z,Aldara,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/imiquimod
2020-09-18T04:24:24Z,aldesleukin,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/aldesleukin
2020-09-18T04:24:24Z,aldoxorubicin,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/aldoxorubicin
2020-09-18T04:24:24Z,Alecensa,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/alectinib
2020-09-18T04:24:24Z,alectinib,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/alectinib
2020-09-18T04:24:24Z,alefacept,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/alefacept
2020-09-18T04:24:24Z,alemtuzumab,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/alemtuzumab
2020-09-18T04:24:24Z,alendronate sodium,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/alendronate-sodium
2020-09-18T04:24:24Z,Alesse,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/ethinyl-estradiol-levonorgestrel
2020-09-18T04:24:24Z,Alfenta,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/alfentanil-hydrochloride
2020-09-18T04:24:24Z,alfentanil hydrochloride,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/alfentanil-hydrochloride
2020-09-18T04:24:24Z,Alferon,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/recombinant-interferon-alfa
2020-09-18T04:24:24Z,alflutinib mesylate,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/alflutinib-mesylate
2020-09-18T04:24:24Z,alfuzosin hydrochloride,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/alfuzosin-hydrochloride
2020-09-18T04:24:24Z,algenpantucel-L,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/algenpantucel-l
2020-09-18T04:24:24Z,Alimta,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/pemetrexed-disodium
2020-09-18T04:24:24Z,Alinia,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/nitazoxanide
2020-09-18T04:24:24Z,Aliqopa,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/copanlisib-hydrochloride
2020-09-18T04:24:24Z,alisertib,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/alisertib
2020-09-18T04:24:24Z,alitretinoin,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/alitretinoin
2020-09-18T04:24:24Z,ALK Inhibitor ASP3026,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/alk-inhibitor-asp3026
2020-09-18T04:24:24Z,ALK inhibitor PLB 1003,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/792707
2020-09-18T04:24:24Z,ALK inhibitor RO5424802,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/alk-inhibitor-ro5424802
2020-09-18T04:24:24Z,ALK inhibitor WX-0593,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/794180
2020-09-18T04:24:24Z,ALK-FAK inhibitor CEP-37440,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/alk-fak-inhibitor-cep-37440
2020-09-18T04:24:24Z,ALK/c-Met inhibitor TQ-B3139,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/792652
2020-09-18T04:24:24Z,ALK/FAK/Pyk2 inhibitor CT-707,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/alk-fak-pyk2-inhibitor-ct-707
2020-09-18T04:24:24Z,ALK/TRK inhibitor TSR-011,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/alk-trk-inhibitor-tsr-011
2020-09-18T04:24:24Z,Alka Seltzer Gold,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/sodium-bicarbonate-potassium-bicarbonate-anhydrous-citric-acid
2020-09-18T04:24:24Z,Alkagin,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/708408
2020-09-18T04:24:24Z,Alkeran,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/melphalan
2020-09-18T04:24:24Z,alkotinib,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/799671
2020-09-18T04:24:24Z,alkylglycerol/rosemary capsules,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/795374
2020-09-18T04:24:24Z,Allegra,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fexofenadine-hydrochloride
2020-09-18T04:24:24Z,AllerNaze,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/triamcinolone-acetonide
2020-09-18T04:24:24Z,alloantigen-specific allogeneic type 1 regulatory T cells T-allo10,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/alloantigen-specific-allogeneic-type-1-regulatory-t-cells-t-allo10
2020-09-18T04:24:24Z,allodepleted haploidentical T cells expressing inducible Caspase 9,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/allodepleted-haploidentical-t-cells-expressing-inducible-caspase-9
2020-09-18T04:24:24Z,allodepleted T cell immunotherapeutic ATIR101,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/allodepleted-t-cell-immunotherapeutic-atir101
2020-09-18T04:24:24Z,Allodepleted T-cell ImmunotheRapeutics,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/allodepleted-t-cell-immunotherapeutic-atir101
2020-09-18T04:24:24Z,AlloDerm,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/acelullar-cadaveric-dermal-matrix
2020-09-18T04:24:24Z,allogeneic acute myeloid leukemia antigen-expressing dendritic cell vaccine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/allogeneic-acute-myeloid-leukemia-antigen-expressing-dendritic-cell-vaccine
2020-09-18T04:24:24Z,allogeneic adenovirus-specific cytotoxic T lymphocytes,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/allogeneic-adenovirus-specific-cytotoxic-t-lymphocytes
2020-09-18T04:24:24Z,allogeneic adipose-derived mesenchymal stem cells,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/801471
2020-09-18T04:24:24Z,allogeneic anti-BCMA CAR-transduced T cells ALLO-715,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/800201
2020-09-18T04:24:24Z,allogeneic anti-BCMA-CAR T cells PBCAR269A,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/801229
2020-09-18T04:24:24Z,allogeneic anti-BCMA/CS1 bispecific CAR-T cells,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/802179
2020-09-18T04:24:24Z,allogeneic anti-CD19 universal CAR-T cells CTA101,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/802167
2020-09-18T04:24:24Z,allogeneic anti-CD19-CAR T cells PBCAR0191,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/797475
2020-09-18T04:24:24Z,allogeneic anti-CD20 CAR T cells LUCAR-20S,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/802323
2020-09-18T04:24:24Z,allogeneic anti-CD20-CAR T cells PBCAR20A,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/800688
2020-09-18T04:24:24Z,allogeneic autophagosome-enriched vaccine DPV-001,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/tumor-cell-derived-dribbles-vaccine
2020-09-18T04:24:24Z,allogeneic B7.1/HLA-A1 transfected tumor cell vaccine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/allogeneic-b71-hla-a1-transfected-tumor-cell-vaccine
2020-09-18T04:24:24Z,allogeneic CD123-specific universal CAR123-expressing T lymphocytes,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/792167
2020-09-18T04:24:24Z,allogeneic CD19-specific CAR-modified CD8 positive central memory-derived virus-specific T cells,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/717909
2020-09-18T04:24:24Z,allogeneic CD19-specific universal CAR19-expressing T lymphocytes,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/allogeneic-cd19-specific-universal-car19-expressing-t-lymphocytes
2020-09-18T04:24:24Z,allogeneic CD19CAR-transfected cytokine-induced killer cells,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/794267
2020-09-18T04:24:24Z,allogeneic CD3- CD19- CD57+ NKG2C+ NK cells FATE-NK100,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/allogeneic-cd3--cd19--cd57-nkg2c-nk-cells-fate-nk100
2020-09-18T04:24:24Z,allogeneic CD34-positive E-rosetted T-cell depleted peripheral blood stem cells,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/794297
2020-09-18T04:24:24Z,allogeneic CD34-positive E-rosetted T-cell-depleted peripheral blood stem sells,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/794648
2020-09-18T04:24:24Z,allogeneic CD4+ memory Th1-like T cells/microparticle-bound anti-CD3/anti-CD28,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/580835
2020-09-18T04:24:24Z,allogeneic CD8+ leukemia-associated antigens specific T cells NEXI-001,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/801194
2020-09-18T04:24:24Z,allogeneic CMV antigen-specific CD4+/CD8+ T lymphocytes,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/796811
2020-09-18T04:24:24Z,allogeneic CMV/AdV-specific cytotoxic T lymphocytes,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/allogeneic-cmv-adv-specific-cytotoxic-t-lymphocytes
2020-09-18T04:24:24Z,allogeneic CRISPR-Cas9 engineered anti-CD19 CAR T cells CTX110,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/799962
2020-09-18T04:24:24Z,allogeneic CS1-specific universal CAR-expressing T lymphocytes UCARTCS1A,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/800121
2020-09-18T04:24:24Z,allogeneic cytomegalovirus-specific cytotoxic T lymphocytes,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/allogeneic-cytomegalovirus-specific-cytotoxic-t-lymphocytes
2020-09-18T04:24:24Z,allogeneic dendritic cell vaccine COMBIG-DC,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/allogeneic-dendritic-cell-vaccine-combig-dc
2020-09-18T04:24:24Z,allogeneic dendritic cell-myeloma idiotype vaccine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/allogeneic-dendritic-cell-myeloma-idiotype-vaccine
2020-09-18T04:24:24Z,allogeneic double negative T cells,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/792387
